odai_type,odai,response,score
text,なんじゃそれ！月刊「傘」の特集とは？,特集！ マネージャーに傘持たせそうな女優ランキング,4.0
text,飼い主が「ウチの犬、オレをなめてるな」その理由とは？,フンをした後アゴで拾えと指示してくる,4.0
text,福岡からサッカー中継。 「松木さん、ちゃんと解説してください」何と言った？,あれ？いま大画面に映りこんだの 水炊き屋の若いほうのおかみかな？,4.0
text,家電量販店「アホアホでんき」のＣＭソング。どんな歌い出し？,英語で聞かれて 立ちつくす,2.6666666666666665
text,Snow Manがライブで初披露した曲のタイトルに「はあ？」どんなの？,次は初披露の曲です。聞いてください  でっけぇ事務所,0.0
text,高校の修学旅行。「ダメだなあ…」その理由とは？,2日間校長のルーツをたどる,4.0
text,このケーキ屋さん、イヤだなあ。その理由とは？,名前の最後に必ず｢風｣がついている,2.6666666666666665
text,クリスマスイブにサンタさんが“ふて寝”。何があった？,３回、第一発見者になった,4.0
text,なんじゃそれ！クリスマス・ソング,イルミネーション 引きちぎり,4.0
text,アカデミー賞授賞式。プレゼンターが「こいつにオスカー像を渡すんじゃなかった…」なぜ？,「オスカーに会えてうれしいよ」「僕もうれしいよ」と腹話術を始めた,3.3333333333333335
text,「それ！？」 ２８年間売れない演歌歌手 下積長子。この夏の思い出とは？,ビール瓶で冷やした水が意外にうまかった,4.0
text,メッセージアプリ。部下からの新年のあいさつに「はあ？」どんなの？,忘年会のピコ太郎 僕はおもしろいと思いましたよ！,4.0
text,２３年間売れていない演歌歌手・下積長子が始めた「下積川柳」とは？,売れるなら　少し韻でも　踏もうかな,2.6666666666666665
text,ちびっこスケート教室。子どもたちが「えっ！？」織田信成さん何と言った？,君、織田るねぇ,4.0
text,３０年間売れない演歌歌手・下積長子が「もしかして運が向いてきた？」何があった？,商品に比べてかなり大きいレジ袋に入れてくれた,4.0
text,子ども雑誌の付録に子どもたちがどんより。どんなの？,「にほんのむかしばなし」CD 読み手天龍源一郎,2.6666666666666665
text,運動会。小学生の実況アナウンスに「いらんこと言わんでええ」何と言った？,次は手が臭くなる綱引きです,4.0
text,「田舎のお袋さんが悲しむぞ！」を新米刑事が思いっきり言い間違えた。何と言った？,田舎のお風呂屋さんがなくなるぞ,2.6666666666666665
text,「飛雄馬よ、そんなことで大騒ぎするな！」何と言った？,父ちゃん！伊達っていう人からランドセルが届いたよ！,2.6666666666666665
text,ヒロインの作った雪だるまがしゃべりだすラブコメ「わたしの彼は雪だるま」どんなシーンがありそう？,口げんかのときつい「早く春になればいいのに！」と口走ってしまう,4.0
text,ベテラン刑事なのに、同僚から総スカン！その理由とは？,FBI のジャンパーを着ている。,4.0
text,31年間売れない演歌歌手・下積長子が始めた「下積川柳 秋」とは？,君の名は 一番私が 聞かれてる,4.0
text,このホテルマン距離感近いなあ…。なぜ？,エレベーター内でしりとり勝負に誘ってきた,0.0
text,「アホアホスーパーマーケット」ってどんなとこ？,試食コーナーに店員が並んでいる,2.6666666666666665
text,卒業式にて。わざわざ呼び止めて言うこと！後輩の女子生徒なんと言った？,先輩！ あなたの父の会社の親会社はうちの会社です,4.0
text,お涙戦隊「ナカセルンジャー」今週のタイトルとは？,「テーブルの上の離婚届け」の巻,2.6666666666666665
text,アホアホ神社 どんなの？,おみくじが「まあまあ」「アカン」「なんでやねん」「もうええわ」の4つしかない,0.0
text,１０文字作文。テーマは「イラッ」,親父の爪が飛んでくる,2.6666666666666665
text,お宅訪問番組。リポーターが「ははぁ～,触ったとこをすぐふく,4.0
text,全校生徒からウザいと言われる体育教師・元気田イクゾー。野球部の臨時監督に就任、何をした？,ボールがテニス部にいったときだけ率先して取りに行く,2.6666666666666665
text,小学校の校歌「何だそれ！？」その歌い出しとは？,涙こらえて Ｉ ｃａｎ’ｔ ｓａｙ ｇｏｏｄｂｙｅ,2.6666666666666665
text,アンガールズ田中さん、初デートでの一言に彼女が「えっ！？」何と言った？,おーれーの じょかの～,4.0
text,なんじゃそれ！「小６国語」テレビ欄に書かれた見出しとは？,特訓！「必」のきれいな書き方,2.6666666666666665
text,近所が「しょうもないことするな！」イタズラ家族,「田中」という表札を「油虫」に書きかえた,4.0
text,誕生日パーティー。みんなが主役にイラッ！その理由とは？,ケーキのロウソクをクシャミで消す,2.6666666666666665
text,この路上ミュージシャン、応援する気がしない…。どんなの？,小銭禁止と書いてある箱を置いている,2.6666666666666665
text,上司に気に入られることばかり考えている若手社員・タイコモチオが新年のあいさつに。上司の家で何をした？,帰り際に「おじゃま出来たことが最高のお年玉でした！」,2.6666666666666665
text,ななみちゃんが商店街を散歩する番組「ななみ散歩」がスタート。ニセモノだろ！何と言った？,君もななみちゃん？だから？,4.0
text,全国制覇を目指す野球部の熱血友情アニメ。「なんじゃそれ！」主題歌の歌い出しとは？,局アナ嫁に もらうため,4.0
text,客が口をそろえて「アホやわ～」アホアホバーガー どんな店？,店長が3人いる,4.0
text,ホラー映画「吸血鬼ドラキュラ」。サブタイトルがおかしい…。どんなの？,～ 血を吸わせておくんなはれ！ ～,2.6666666666666665
text,「来るんじゃなかった・・・」どんなマジックショー？,毎回10秒くらい目をつむらせる時間がある,4.0
text,この本屋さん、ダメだなあ。その理由とは？,図鑑を踏み台にしている,4.0
text,陸上部。「あの新入部員 ナメてるなあ・・・」その理由とは？,スタートのピストルが鳴るたび撃たれる小芝居をしている,4.0
text,全校生徒からウザいと言われる体育教師・元気田イクゾーが新任女性教師の歓迎会に。「ははぁ～、ホレてるな」何をした？,イケメン英語教師に「歓迎会は来週だぞ」とウソをついた,4.0
text,もらった卒業証書に高校生がイラッ！その理由とは？,修正液でボコボコしている,4.0
text,今はやりのしゃべる冷蔵庫。「余計なこと言うなぁ…」何と言った？,よくビールが冷えてますよ 第三の,3.3333333333333335
text,お客が口々に「ビールがすすまない！」どんなビアガーデン？,注文するたびに身分証明書を求めてくる,2.6666666666666665
text,お見合いに立ち会った阿藤さん。「余計なこと言うなあ…」何と言った？,お互いこの辺で手打ちませんか？,2.6666666666666665
text,料理番組。先生が「この子をアシスタントにするんじゃなかった…」その理由とは？,先生のレシピ本を鍋敷きにする,4.0
